,FileName,FilePath
1373,Yeh Jawaani Hai Deewani 2013.mp4,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Yeh Jawaani Hai Deewani 2013.mp4
1374,Yeh Vaada Raha (1982).mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Yeh Vaada Raha (1982).mkv
1375,YeKaisaInsaaf.mp4,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\YeKaisaInsaaf.mp4
1376,Youngistaan 2014.avi,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Youngistaan 2014.avi
1377,Yun Hota To Kya Hota (2006).mp4,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Yun Hota To Kya Hota (2006).mp4
1378,Yuva (2004).mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Yuva (2004).mkv
1379,Zabardast (2011).avi,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Zabardast (2011).avi
1380,Zed Plus (2014)b.mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Zed Plus (2014)b.mkv
1381,Zid 2014.mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Zid 2014.mkv
1382,Zindagi Na Milegi Dobara.mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Zindagi Na Milegi Dobara.mkv
1383,Zubaan (2016).mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Zubaan (2016).mkv
1384,13 Hours 2016.mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\sep22\13 Hours 2016.mkv
1385,2012 (2009).mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\sep22\2012 (2009).mkv
1386,Annihilation_2018.mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\sep22\Annihilation_2018.mkv
1387,Attack on Titan (2015).mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\sep22\Attack on Titan (2015).mkv
1388,Attack_on_Titan_Part_2_2015_1080p.mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\sep22\Attack_on_Titan_Part_2_2015_1080p.mkv
1389,Black.Swan.2010.mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\sep22\Black.Swan.2010.mkv
1390,Blood_Diamond_2006_720p_Bluray.mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\sep22\Blood_Diamond_2006_720p_Bluray.mkv
1391,Bordertown.2006.mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\sep22\Bordertown.2006.mkv
1392,Children.2011.mp4,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\sep22\Children.2011.mp4
1393,Contagion_2011.mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\sep22\Contagion_2011.mkv
1394,Death_on_the_Nile_2022.mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\sep22\Death_on_the_Nile_2022.mkv
1395,Ek_Extra_Mile_2022_720p.mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\sep22\Ek_Extra_Mile_2022_720p.mkv
1396,Flower.of.Evil.2020.mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\sep22\Flower.of.Evil.2020.mkv
1397,Heaven_2022_720p.mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\sep22\Heaven_2022_720p.mkv
1398,Kenau 2014_720p_BluR.mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\sep22\Kenau 2014_720p_BluR.mkv
1399,Knowing_2009.mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\sep22\Knowing_2009.mkv
1400,Koffee_With_Karan_2022.mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\sep22\Koffee_With_Karan_2022.mkv
1401,Memories_of_Murder_2003.mp4,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\sep22\Memories_of_Murder_2003.mp4
1402,Mission Impossible VI Fallout 2018.mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\sep22\Mission Impossible VI Fallout 2018.mkv
1403,Team_Six__The_Raid_On_OSama_Bin_Laden.mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\sep22\Team_Six__The_Raid_On_OSama_Bin_Laden.mkv
1404,The Negotiation 2018.mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\sep22\The Negotiation 2018.mkv
1405,The.Boy.Next.Door.2015.mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\sep22\The.Boy.Next.Door.2015.mkv
1406,The.Dark.Knight.Rises.2012.mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\sep22\The.Dark.Knight.Rises.2012.mkv
1407,The.Hitmans.BodyGuard.2017.mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\sep22\The.Hitmans.BodyGuard.2017.mkv
1408,The.Prestige.2006.mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\sep22\The.Prestige.2006.mkv
1409,Till Death (2021).mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\sep22\Till Death (2021).mkv
1410,Top_Gun_1986.mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\sep22\Top_Gun_1986.mkv
1411,War.Horse.2011.mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\sep22\War.Horse.2011.mkv
1412,Wrath-Man (2021) 720p.mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\sep22\Wrath-Man (2021) 720p.mkv
1413,Anzaam.mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shah Rukh Khan\Anzaam.mkv
1414,Army (1996).mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shah Rukh Khan\Army (1996).mkv
1415,Baadshah (1999).mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shah Rukh Khan\Baadshah (1999).mkv
1416,Baazigar (1993).mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shah Rukh Khan\Baazigar (1993).mkv
1417,Chaahat (1996).mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shah Rukh Khan\Chaahat (1996).mkv
1418,Chalte Chalte (2003).mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shah Rukh Khan\Chalte Chalte (2003).mkv
1419,Dear Zindagi (2016).mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shah Rukh Khan\Dear Zindagi (2016).mkv
1420,Deewana (1992).mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shah Rukh Khan\Deewana (1992).mkv
1421,Devdas.2002.mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shah Rukh Khan\Devdas.2002.mkv
1422,Dil Se 1998.mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shah Rukh Khan\Dil Se 1998.mkv
1423,Dil To Pagal Hai 1997.mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shah Rukh Khan\Dil To Pagal Hai 1997.mkv
1424,Dilwale Dulhaniya Le Jayenge 1995.mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shah Rukh Khan\Dilwale Dulhaniya Le Jayenge 1995.mkv
1425,Dil_Aashna_Hai.mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shah Rukh Khan\Dil_Aashna_Hai.mkv
1426,Don 2 (2011).mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shah Rukh Khan\Don 2 (2011).mkv
1427,Don 2006.mp4,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shah Rukh Khan\Don 2006.mp4
1428,Duplicate (1998).mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shah Rukh Khan\Duplicate (1998).mkv
1429,FAN.2018.mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shah Rukh Khan\FAN.2018.mkv
1430,Guddu .mp4,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shah Rukh Khan\Guddu .mp4
1431,Hum Tumhare Hain Sanam (2002).mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shah Rukh Khan\Hum Tumhare Hain Sanam (2002).mkv
1432,Josh (2000).mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shah Rukh Khan\Josh (2000).mkv
1433,Kabhi Alvida Naa Kehna 2006.avi,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shah Rukh Khan\Kabhi Alvida Naa Kehna 2006.avi
1434,Kal Ho Naa Ho 2003.mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shah Rukh Khan\Kal Ho Naa Ho 2003.mkv
1435,Karan Arjun (1995).mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shah Rukh Khan\Karan Arjun (1995).mkv
1436,King Uncle1993.avi,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shah Rukh Khan\King Uncle1993.avi
1437,Koyla (1997).mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shah Rukh Khan\Koyla (1997).mkv
1438,Main.Hoon.Na.2004.mp4,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shah Rukh Khan\Main.Hoon.Na.2004.mp4
1439,Maya Memsaab 1993.mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shah Rukh Khan\Maya Memsaab 1993.mkv
1440,My Name Is Khan (2010).mp4,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shah Rukh Khan\My Name Is Khan (2010).mp4
1441,Pardes (1997).mp4,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shah Rukh Khan\Pardes (1997).mp4
1442,Ra One (2011).mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shah Rukh Khan\Ra One (2011).mkv
1443,Rab Ne Bana Di Jodi 2008.mp4,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shah Rukh Khan\Rab Ne Bana Di Jodi 2008.mp4
1444,RAEES.2017.mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shah Rukh Khan\RAEES.2017.mkv
1445,Ram Jaane 1995.mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shah Rukh Khan\Ram Jaane 1995.mkv
1446,Saraswatichandra 1968.mp4,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shah Rukh Khan\Saraswatichandra 1968.mp4
1447,Trimurti (1995).avi,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shah Rukh Khan\Trimurti (1995).avi
1448,Veer-Zaara.mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shah Rukh Khan\Veer-Zaara.mkv
1449,Yeh Lamhe Judaai Ke.2004.avi,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shah Rukh Khan\Yeh Lamhe Judaai Ke.2004.avi
1450,Yes Boss.mp4,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shah Rukh Khan\Yes Boss.mp4
1451,Zamaana Deewana 1995.mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shah Rukh Khan\Zamaana Deewana 1995.mkv
1452,Zero.2018.mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shah Rukh Khan\Zero.2018.mkv
1453,Amavas.2019.mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shift\Amavas.2019.mkv
1454,Casino.Royale.2006.mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shift\Casino.Royale.2006.mkv
1455,Curve.2015.mp4,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shift\Curve.2015.mp4
1456,Disturbing.The.Peace.2020.mp4,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shift\Disturbing.The.Peace.2020.mp4
1457,El.Camino.A.B.B.M.2019.mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shift\El.Camino.A.B.B.M.2019.mkv
1458,Equity.2016.mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shift\Equity.2016.mkv
1459,EtharkkumThunindhavan(2022).mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shift\EtharkkumThunindhavan(2022).mkv
1460,Glass_Onion A_Knives Out_Mystery_2022.mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shift\Glass_Onion A_Knives Out_Mystery_2022.mkv
1461,Jack Ryan Season-3.2022.mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shift\Jack Ryan Season-3.2022.mkv
1462,Murder on the Orient Express (2017).mp4,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shift\Murder on the Orient Express (2017).mp4
1463,One Day 2011.mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shift\One Day 2011.mkv
1464,Outsource.2022.mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shift\Outsource.2022.mkv
1465,Rakht Charitra 2.mp4,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shift\Rakht Charitra 2.mp4
1466,Rambo.Last.Blood.2019.mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shift\Rambo.Last.Blood.2019.mkv
1467,Relentless.2018.mp4,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shift\Relentless.2018.mp4
1468,Ronaldo.2015.mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shift\Ronaldo.2015.mkv
1469,Rough_Book_2016.mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shift\Rough_Book_2016.mkv
1470,Run.All.Night.2015.mp4,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shift\Run.All.Night.2015.mp4
1471,Searching.2018.mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shift\Searching.2018.mkv
1472,Sleight.2016.1080p.mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shift\Sleight.2016.1080p.mkv
1473,Sniff_ 2017 HDRip.mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shift\Sniff_ 2017 HDRip.mkv
1474,Speed.Kills.2018.mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shift\Speed.Kills.2018.mkv
1475,Squad (2021).mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shift\Squad (2021).mkv
1476,Standing.Up.Falling.Down.2019.mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shift\Standing.Up.Falling.Down.2019.mkv
1477,Subah Se Le Kar Shaam Tak .mp4,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shift\Subah Se Le Kar Shaam Tak .mp4
1478,Super.Dark.Times.2017.mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shift\Super.Dark.Times.2017.mkv
1479,That Awkward Moment.mp4,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shift\That Awkward Moment.mp4
1480,The Captain (2017).[Telegram movies].mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shift\The Captain (2017).[Telegram movies].mkv
1481,The Contractor 720p Hindi 2022.mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shift\The Contractor 720p Hindi 2022.mkv
1482,The Mysterty Of the Taj Mahal.divx,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shift\The Mysterty Of the Taj Mahal.divx
1483,The Tracker (2019).mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shift\The Tracker (2019).mkv
1484,The.Amazing.Spiderman.2012.mp4,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shift\The.Amazing.Spiderman.2012.mp4
1485,The.Battleship.Island.2017.mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shift\The.Battleship.Island.2017.mkv
1486,The.Gray.Man_2022.mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shift\The.Gray.Man_2022.mkv
1487,The.Neighbor.2018.mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shift\The.Neighbor.2018.mkv
1488,The.Way.Back.2020.mp4,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shift\The.Way.Back.2020.mp4
1489,The.Worst.Person.in.the.World.2021.mp4,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shift\The.Worst.Person.in.the.World.2021.mp4
1490,Theprofffesorr_Srimanthudu_2015.mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shift\Theprofffesorr_Srimanthudu_2015.mkv
1491,The_Next_365_Days_2022.mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shift\The_Next_365_Days_2022.mkv
1492,Thiruchitrambalam_2022.mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shift\Thiruchitrambalam_2022.mkv
1493,Three (2005)   a.k.a. Survival Island.mp4,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shift\Three (2005)   a.k.a. Survival Island.mp4
1494,To.Steal.from.a.Thief.2016.mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shift\To.Steal.from.a.Thief.2016.mkv
1495,TVF_Pitchers_S01.mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shift\TVF_Pitchers_S01.mkv
1496,Violent Night.2022.mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shift\Violent Night.2022.mkv
1497,Yashoda_2022.mkv,D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Shift\Yashoda_2022.mkv
